country_code,year,tourist_arrivals,co2_pc,life_exp,broadband_p100,mobile_p100,hosp_beds_p1000,tour_receipts_pctexp,pm25,renew_energy_pct,rnd_pct_gdp,population,gdp_pc,urban_pct,region,income_group,country_name
IRN,2013,4769000.0,8.00380876267108,75.349,6.41817590383926,81.1371930246672,1.72,,39.7950964350363,1.0,0.23601,80414686,6222.74194840326,72.3030873515412,Middle East & North Africa,Lower middle income,"Iran, Islamic Rep."
IRQ,2013,892000.0,4.88462266415942,69.047,,91.9732728220056,1.28,1.80103041872107,51.2361137720462,1.5,,35281989,6650.35282247395,69.444450378418,Middle East & North Africa,Upper middle income,Iraq
ISL,2013,900000.0,5.8669462942143,82.0609756097561,36.2681198573568,109.997066860151,3.22,,4.83054409987075,76.8,1.69237,323764,50173.3360061057,93.6166725158692,Europe & Central Asia,High income,Iceland
ISR,2013,3540000.0,8.32178547056269,82.0560975609756,25.8472324040417,122.590468216873,3.22,6.74268189150616,21.5550867180776,3.3,4.10651,8059500,36980.622214228,91.7227831465406,Middle East & North Africa,High income,Israel
ITA,2013,76762000.0,5.73294187855659,82.690243902439,23.1031860985354,159.698153133449,3.29,,17.4515685940735,16.3,1.29425,60311613,35701.6746002376,69.3073989916076,Europe & Central Asia,High income,Italy
JAM,2013,3274000.0,2.83787402162909,72.435,5.05861470775989,102.24554700295,1.68,,19.9176349423214,11.4,,2783687,5124.21301411137,54.548819811983,Latin America & Caribbean,Upper middle income,Jamaica
JOR,2013,5389000.0,2.8988318010275,74.282,4.10898208403129,129.056838070079,1.51,36.161735153489,31.2800889777578,3.1,,7991809,4739.02253641778,86.4627110188335,Middle East & North Africa,Lower middle income,Jordan
JPN,2013,10364000.0,9.7808150653223,83.3319512195122,28.9051021054089,115.787169243408,13.27,2.03109971342358,12.970686888277,5.0,3.27895,127445000,41369.1948479498,91.1516595654317,East Asia & Pacific,High income,Japan
KAZ,2013,6841000.0,15.4295655925719,70.719,11.1572510287072,172.955295992334,6.12,2.52482705132924,21.5126209777495,1.2,0.17132,17556502,13478.459627612,55.0779764821252,Europe & Central Asia,Upper middle income,Kazakhstan
KEN,2013,1520000.0,0.297438082252893,61.729,0.164812822501609,70.7541086893706,,16.6602295856439,21.3128534778781,74.3,,44986791,1370.87885214659,31.8324454433988,Sub-Saharan Africa,Lower middle income,Kenya
KGZ,2013,4134000.0,1.7207895657039,70.2024390243902,2.34937399187793,116.217890810688,4.76,15.3314952849633,21.8139334230332,24.8,0.14914,5777150,1269.66303464348,35.1850529225105,Europe & Central Asia,Lower middle income,Kyrgyz Republic
KHM,2013,4210000.0,0.372980821280234,68.755,0.215211287808315,133.580989792625,0.82,27.4730688419613,21.5533729983202,65.0,,15170208,1305.6600972686,25.7644735090271,East Asia & Pacific,Lower middle income,Cambodia
KIR,2013,,0.574367715483485,65.898,0.614908905637836,17.5688258753668,,,4.63732037153385,46.2,,113838,1772.08718317132,49.9687043258795,East Asia & Pacific,Lower middle income,Kiribati
KNA,2013,695000.0,4.2070943594952,71.29,28.2563895557586,163.589623743865,5.08,18.7842234823488,8.07155234523039,1.4,,47069,18580.1301949935,31.2131485582887,Latin America & Caribbean,High income,St. Kitts and Nevis
KOR,2013,12176000.0,11.7492008400819,81.2707317073171,37.4217663483917,109.206248930023,11.0,2.69593019429347,25.0615841010706,1.9,3.77487,50428893,28449.3591104972,81.8269383502703,East Asia & Pacific,High income,"Korea, Rep."
KWT,2013,6217000.0,27.3303921064589,78.7418048780488,1.33989177095491,182.738430889808,2.29,0.507690704488938,63.4043662980261,0.0,0.30153,3507844,49651.0439275077,100.0,Middle East & North Africa,High income,Kuwait
LAO,2013,3779000.0,0.242789462006416,65.723,0.136506949754098,69.7677113040611,1.1,20.1307247683079,28.5005201752464,58.6,,6611385,1812.51774424651,32.2264033448341,East Asia & Pacific,Lower middle income,Lao PDR
LBN,2013,1274000.0,4.27993734768585,78.037,8.35736656593718,67.6382047262301,2.86,35.2043629182913,26.6750501345739,5.9,,5743436,8162.37929361396,88.2165478464663,Middle East & North Africa,Lower middle income,Lebanon
LBR,2013,,0.223290252575012,59.992,0.113640456360387,57.0612667465878,,,17.3127044670702,87.5,,4470239,710.744570927863,49.6977986242077,Sub-Saharan Africa,Low income,Liberia
LBY,2013,,9.08113628697363,72.339,1.02623025498094,162.34581961061,3.7,,26.0007098317684,2.4,,6304628,11951.7134126011,88.0451431274414,Middle East & North Africa,Upper middle income,Libya
LCA,2013,921000.0,2.31718661049755,72.687,14.2493756092496,122.318869001955,1.21,42.0823445508049,9.48936394276385,12.1,,173369,9577.21733754358,18.9258370999948,Latin America & Caribbean,Upper middle income,St. Lucia
LIE,2013,59599.9984741211,1.39376662865831,82.2609756097561,40.6827418043891,104.109997290707,,,,53.5,,36984,172823.607794648,14.4201755971624,Europe & Central Asia,High income,Liechtenstein
LKA,2013,1415000.0,0.75246091814428,75.546,1.98679918143445,95.1136033828075,3.66,16.6187724851372,26.1631531368051,56.9,0.0973,20585000,3739.43182292825,18.4323136480916,South Asia,Lower middle income,Sri Lanka
LSO,2013,433000.0,1.14996356313354,49.547,0.110624632872098,87.055264662748,,,26.9827521191991,46.1,,2056504,1151.03735837227,31.2407460933407,Sub-Saharan Africa,Lower middle income,Lesotho
LTU,2013,5264000.0,4.27365723711993,73.9146341463415,28.2656607039035,154.341459457267,7.31,,15.5712285372093,26.3,0.95322,2961250,15636.5252586048,67.0092086791992,Europe & Central Asia,High income,Lithuania
LUX,2013,945000.0,18.4983197143698,81.8,32.4834270107517,145.093438163702,5.17,4.89123647935725,14.3006922435018,5.7,1.23381,543360,120000.140729859,89.9413746679705,Europe & Central Asia,High income,Luxembourg
LVA,2013,5822000.0,3.5182409036458,73.9829268292683,24.6397186303098,127.073387613574,5.8,,17.0659061065499,39.6,0.63536,2012647,14484.4715282132,67.847334482933,Europe & Central Asia,High income,Latvia
MAC,2013,29325000.0,2.05052089031521,82.7219512195122,25.3524467091891,287.643446353444,,93.6431541410971,,16.6,0.05117,591900,87107.8313063626,100.0,East Asia & Pacific,High income,"Macao SAR, China"
MAF,2013,,,79.528,,,,,,,,37419,,100.0,Latin America & Caribbean,High income,St. Martin (French part)
MAR,2013,10349000.0,1.74672897248759,72.117,2.49778239459711,125.560354723339,0.82,25.1453315874736,17.287814021809,11.6,,33787571,3379.7431640625,59.9083499302469,Middle East & North Africa,Lower middle income,Morocco
MCO,2013,328000.0,,85.056,47.6655288176715,100.047958924592,22.27,,13.8202378955909,,,35447,184940.633666281,100.0,Europe & Central Asia,High income,Monaco
MDA,2013,95599.9984741211,1.40453233128176,70.291,13.7695240878002,108.451690919044,6.09,10.6555463105171,17.5719686807392,23.8,0.29783,2859558,3321.04397795719,39.4275512695312,Europe & Central Asia,Upper middle income,Moldova
MDG,2013,,0.135748886401402,63.161,0.157565817989663,35.0948534776429,0.32,19.3602378962299,14.2773527548731,81.4,,24109290,515.301589361832,28.6604637105393,Sub-Saharan Africa,Low income,Madagascar
MDV,2013,1125000.0,2.74980938457009,77.847,5.08685979953508,156.262903991801,,83.2905219875933,12.7725378470683,1.3,,400070,8236.08177944126,37.8257075155926,South Asia,Upper middle income,Maldives
MEX,2013,78100000.0,4.00160249273419,74.289,10.7719183026526,90.2012422761648,1.02,3.50647422938551,17.5678665877887,9.2,0.40806,118343573,11216.800851866,76.7955768077952,Latin America & Caribbean,Upper middle income,Mexico
MHL,2013,,1.94487905593545,64.954,2.53349381424992,,,3.81257652122596,4.85017578182002,12.4,,50681,3677.90690791421,74.6790601806083,East Asia & Pacific,Upper middle income,Marshall Islands
MKD,2013,400000.0,3.78052346658226,75.4,16.8126639116268,111.124632440594,4.56,5.75787481024837,28.5122129584495,21.2,0.43894,1922716,5626.26115664893,58.578694432799,Europe & Central Asia,Upper middle income,North Macedonia
MLI,2013,142000.0,0.0623116483019779,57.052,0.0166613066782973,113.114584714497,0.22,5.39542454586272,33.6765735141364,84.8,,17459615,901.920957649814,24.7033626854883,Sub-Saharan Africa,Low income,Mali
MLT,2013,2013000.0,5.52595577432719,81.7463414634146,33.3783014199957,129.921671505793,4.75,,12.2341646239072,3.2,0.72644,424810,25415.5525389054,94.3906567856206,Middle East & North Africa,High income,Malta
MMR,2013,2044000.0,0.249963458388317,64.617,,13.5933519472846,0.91,7.93443321931033,36.1393517656525,75.6,,50262658,1199.09561597055,29.5103946237239,East Asia & Pacific,Lower middle income,Myanmar
MNE,2013,1324000.0,3.61855387978564,76.490243902439,15.1169768888917,156.964444205798,3.82,50.4244888505444,22.917125548418,49.3,0.37431,622587,7102.7776714702,64.6252987959653,Europe & Central Asia,Upper middle income,Montenegro
MNG,2013,515000.0,13.5069399642467,70.0980487804878,4.89953823458973,100.901264814345,6.96,5.27005365223267,45.4128699743452,3.0,0.23246,2899011,4340.14310544449,67.9776750055915,East Asia & Pacific,Lower middle income,Mongolia
MNP,2013,439000.0,,77.452,,,,,3.59328887115991,0.0,,52758,14632.8518897608,91.1764941872129,East Asia & Pacific,High income,Northern Mariana Islands
MOZ,2013,1970000.0,0.152038111591983,57.189,0.115170237953958,49.5029641007918,0.81,4.7817718609597,15.9627800546141,83.1,,25051611,686.505672517351,31.6619153976179,Sub-Saharan Africa,Low income,Mozambique
MRT,2013,,0.676497971450799,65.89,0.201696802468349,106.798483685642,,1.7619815358327,42.7823277974338,35.1,,3734318,1936.26950446101,49.3553973225913,Sub-Saharan Africa,Lower middle income,Mauritania
MUS,2013,1015000.0,3.23390958429369,74.0170731707317,12.5795517217874,118.793106653529,3.45,28.2171867253323,15.20366440383,11.4,,1258927,9877.13865958834,39.9108848558771,Sub-Saharan Africa,Upper middle income,Mauritius
MWI,2013,795000.0,0.0738835216940527,60.816,0.0543070159937472,32.7317425220037,,2.36493203780317,18.9083383499326,79.8,,16161816,496.947368267313,15.6966173464742,Sub-Saharan Africa,Low income,Malawi
MYS,2013,25715000.0,7.96151399932217,75.464,9.73942530166021,142.522112800428,1.91,9.52716290234522,19.6810432882376,2.8,,30174265,10713.6407638899,72.4882717118078,East Asia & Pacific,Upper middle income,Malaysia
NAM,2013,1327000.0,1.13499516516154,58.468,1.58667582978618,121.105585418565,,8.19742717159773,17.0102040960479,30.7,,2252508,5346.62131149967,44.1106769079132,Sub-Saharan Africa,Upper middle income,Namibia
NCL,2013,108000.0,16.1320114068441,76.867,19.3626229129188,86.8789330327792,,14.9797083984422,,6.6,,276822,36671.1566752621,66.7584127864925,East Asia & Pacific,High income,New Caledonia
NER,2013,123000.0,0.105275362941766,58.364,0.0345574257482412,37.8312018781097,0.32,3.39827961763998,57.0560661681477,78.7,,18519898,552.103334363117,16.2162595696064,Sub-Saharan Africa,Low income,Niger
NGA,2013,4038000.0,0.571126416080498,51.827,0.008309884720275,70.282509513161,,0.619599965045804,52.2390699243857,81.4,,181049443,2872.79083379398,54.1130855192568,Sub-Saharan Africa,Lower middle income,Nigeria
NIC,2013,1273000.0,0.765378513414715,72.551,2.20070874162015,113.788542316855,0.95,,21.0739297029074,54.3,0.10284,5983845,1835.43996363715,57.4274279501299,Latin America & Caribbean,Lower middle income,Nicaragua
NLD,2013,12783000.0,10.3100627858175,81.3048780487805,40.030499091092,114.73405856983,3.66,2.73420040007601,13.6203180669567,5.0,2.13953,16804432,52602.2860520766,89.1749992370605,Europe & Central Asia,High income,Netherlands
NOR,2013,4778000.0,11.4501188375594,81.7512195121951,37.6116803448105,112.045532746838,3.86,3.51827615037674,7.07155480202815,56.6,1.64216,5079623,106333.138368566,79.9723980455359,Europe & Central Asia,High income,Norway
NPL,2013,798000.0,0.237169786577315,67.598,1.12887656815898,77.4276625484107,0.26,21.0484136978655,49.8885406797596,86.0,,27589996,803.269595420477,64.1314570156048,South Asia,Lower middle income,Nepal
NRU,2013,,4.06653728860549,60.701,,,,1.79991796574581,5.79023641073082,0.1,,10517,8974.51886874433,100.0,East Asia & Pacific,High income,Nauru
NZL,2013,2710000.0,7.53195740753247,81.4048780487805,29.5474635321209,107.008519144444,2.78,13.9652112449647,6.68970751878215,28.3,1.15275,4442100,42984.9571801167,85.7080129786455,East Asia & Pacific,High income,New Zealand
OMN,2013,1923000.0,16.5374000297994,78.633,4.0982191379848,149.208910100547,1.26,3.17747030539148,47.6879064979335,0.0,0.14854,3833913,23458.0233840053,76.4914234214313,Middle East & North Africa,High income,Oman
PAK,2013,,0.904315983160111,65.129,0.77134330599483,60.5177801689984,0.47,3.12219152548015,54.2579257569488,48.1,0.26179,211073978,1225.4340119198,35.4315352494366,South Asia,Lower middle income,Pakistan
PAN,2013,2202000.0,2.79243118728282,77.129,8.03240714720224,162.198754669206,2.13,17.8236058348545,15.3686441543945,20.7,0.06028,3825329,12273.3225037637,65.3709770103365,Latin America & Caribbean,High income,Panama
PER,2013,4010000.0,1.86986825369967,74.591,5.40886840560537,99.9174254916985,1.55,8.110003931878,29.7497268642073,28.4,0.08174,29817919,6746.80025696601,79.3105527820586,Latin America & Caribbean,Upper middle income,Peru
PHL,2013,4681000.0,0.996424570368028,69.283,2.52046664370868,100.732033524401,0.95,8.25232364638118,22.5685454716242,33.1,0.13207,102076336,2781.27957677397,49.1313688766206,East Asia & Pacific,Lower middle income,Philippines
PLW,2013,108000.0,12.2700764818356,68.981,10.2277878513146,101.682910244787,,84.03469664441,5.78419340459112,0.0,,17648,12820.5931621147,81.0756895339142,East Asia & Pacific,Upper middle income,Palau
PNG,2013,182000.0,0.814742393022924,63.927,0.136100337504748,36.1328329658624,,0.0580141349857716,15.4256463794317,58.3,,8302698,2560.77458976327,13.0582475733094,East Asia & Pacific,Lower middle income,Papua New Guinea
POL,2013,72310000.0,7.94628250601022,77.0,18.3773931656078,148.912446350899,6.57,5.15984910750037,22.8771991708595,11.4,0.8807,38040196,13621.9023794031,60.5333187465323,Europe & Central Asia,High income,Poland
PRI,2013,4210000.0,,80.318,16.6789167811967,85.5376654285317,,,6.53665865438094,1.4,0.43859,3631427,28212.0499737431,93.7698316907305,Latin America & Caribbean,High income,Puerto Rico
PRK,2013,,1.44120605895083,71.867,,9.55409574412015,,,24.5656885456385,20.8,,25329451,,60.8843063158034,East Asia & Pacific,Low income,"Korea, Dem. People's Rep."
PRT,2013,9177000.0,4.3440293115954,80.7219512195122,24.5102597000009,114.655300508744,3.39,17.6711130350396,9.10564124430573,30.2,1.32325,10457295,21676.4859642714,61.1405315215642,Europe & Central Asia,High income,Portugal
PRY,2013,3538000.0,0.840506113762694,73.292,2.61725765970268,117.899905473431,0.87,2.02490282161071,12.2220620384449,62.5,0.07163,5982445,6435.68342733182,60.2375315600901,Latin America & Caribbean,Upper middle income,Paraguay
PSE,2013,545000.0,0.584854656642777,74.14,4.93747655124452,73.9290856335225,1.25,24.8217393925846,21.8222177965812,11.7,0.45434,4076708,3315.29753909282,84.8178459889593,Middle East & North Africa,Upper middle income,West Bank and Gaza
PYF,2013,214000.0,3.00301248866661,81.935,16.3434378730963,88.5949011385807,,63.8876555305357,,6.5,,274728,21955.6329264095,61.6130486661995,East Asia & Pacific,High income,French Polynesia
QAT,2013,2612000.0,37.7800853420592,80.974,10.6013309777772,162.859698293993,1.18,5.84871240147675,97.360364620788,0.0,,1916426,103697.008372373,98.8357621827901,Middle East & North Africa,High income,Qatar
ROU,2013,8019000.0,3.55016707872764,75.0634146341463,18.8919150905294,114.190750190364,6.65,3.01904173538111,18.1631465697885,23.1,0.39022,19983693,9497.67411615237,53.9101758034365,Europe & Central Asia,High income,Romania
RUS,2013,30792000.0,12.3935564747819,70.5787804878049,16.4209357330938,150.964167004451,8.08,3.41206639660246,14.1543638169196,3.6,1.02732,143805638,15941.4482421875,74.0762949770228,Europe & Central Asia,Upper middle income,Russian Federation
RWA,2013,1122000.0,0.0725767773074222,64.651,0.0250690955113609,60.2988640030865,0.77,28.0251798349653,40.6080865126933,88.5,,11093340,695.397140963607,17.0742206053612,Sub-Saharan Africa,Low income,Rwanda
SAU,2013,19934000.0,18.0683580838082,76.517,,189.475618447684,2.31,2.23593590061456,73.0199085667751,0.0,0.79069,27624004,27865.465604962,82.6071884619102,Middle East & North Africa,High income,Saudi Arabia
SDN,2013,591000.0,0.309100309482467,63.443,0.068033405839313,73.1963836514564,0.82,12.7817019130533,40.6807085051535,64.3,,37785849,1138.62780761719,33.4264777958103,Sub-Saharan Africa,Low income,Sudan
SEN,2013,1069000.0,0.596523237433712,65.638,0.77845653467557,95.7910921489982,,11.7589746421441,36.1326172852972,42.7,,13710849,1379.83196553924,45.0398750539456,Sub-Saharan Africa,Lower middle income,Senegal
SGP,2013,15568000.0,10.3119819334926,82.2463414634147,27.7295626772787,156.679270675737,2.19,3.20509622780607,25.4887681376185,0.6,1.92104,5399162,56967.4257940383,100.0,East Asia & Pacific,High income,Singapore
SLB,2013,24399.9996185303,0.357906561161854,69.007,0.316667927287396,54.3083814470245,,12.2927233355488,10.692454580364,41.8,,594945,2161.38627543917,22.1027262484765,East Asia & Pacific,Lower middle income,Solomon Islands
SLE,2013,95000.0,0.172170095140492,54.051,,59.5765507292095,,3.75562908771449,20.6635036154207,74.6,,6714051,1117.47183075115,39.8916422780075,Sub-Saharan Africa,Low income,Sierra Leone
SLV,2013,1822000.0,0.996713368594016,71.225,4.6332539426429,146.475563213174,1.09,16.124125046108,31.2482942113546,27.5,0.06387,6138839,3582.26694005169,68.0878511957995,Latin America & Caribbean,Upper middle income,El Salvador
SMR,2013,1905000.0,,84.175,30.4312908982748,109.399167162403,3.36,,14.842978105305,,,33041,50807.8206340193,97.0999984741211,Europe & Central Asia,High income,San Marino
SOM,2013,,0.04635286497488,54.016,0.466215173532281,40.2732207402969,0.87,,19.6458780650605,94.4,,12869594,393.398703952979,41.2593474250273,Sub-Saharan Africa,Low income,Somalia
SRB,2013,922000.0,6.26511069310281,75.1853658536585,16.4163582396862,128.668140961621,5.41,6.59180337988397,24.2845504900658,20.0,0.65574,7166553,7040.41812068781,59.6111068725586,Europe & Central Asia,Upper middle income,Serbia
SSD,2013,,0.129587680239481,58.285,0.000895553799275,25.5521917559795,,,27.8084125247802,30.1,,11166275,1650.18943353528,18.2868996493633,Sub-Saharan Africa,Low income,South Sudan
STP,2013,,0.607752145205699,64.93,0.506347464120778,64.8875473729989,,62.9669460002023,16.2936406866651,42.8,,193148,1382.5757842916,67.1306686401367,Sub-Saharan Africa,Lower middle income,São Tomé and Principe
SUR,2013,250000.0,3.53493014339956,70.11,6.51910301922604,152.648413061052,2.96,3.55365314223064,15.6158314749118,17.6,,569020,9043.19281529222,66.2683575134509,Latin America & Caribbean,Upper middle income,Suriname
SVK,2013,12583000.0,6.11280355961594,76.4121951219512,20.4985858774048,114.749126777911,5.81,2.9482584179772,20.2034682692031,10.7,0.8184,5413393,18312.7805149823,54.1384024098892,Europe & Central Asia,High income,Slovak Republic
SVN,2013,2502000.0,6.8695513926774,80.3219512195122,25.5111136181393,111.044907196462,4.56,8.26538762029147,16.5883335022477,22.5,2.59426,2059953,23236.9655321695,50.0466580754027,Europe & Central Asia,High income,Slovenia
SWE,2013,10980000.0,4.67142078453361,81.9560975609756,32.7855388506159,125.141584605994,2.59,,6.28475218239032,47.3,3.27557,9600379,60843.9888799369,85.9249771259894,Europe & Central Asia,High income,Sweden
SWZ,2013,1299000.0,0.856576240153021,52.11,0.371684705174382,79.0272480287436,2.02,0.227037347472904,17.4661662346837,66.1,,1129990,3949.94310039907,22.8121644356992,Sub-Saharan Africa,Lower middle income,Eswatini
SXM,2013,2253000.0,19.5335591553528,75.391,,,,70.9848522789873,,0.0,,35854,28529.7324687053,100.0,Latin America & Caribbean,High income,Sint Maarten (Dutch part)
SYC,2013,237000.0,4.48443006592625,73.119512195122,12.1565631336135,133.985679723389,2.96,33.2436655294673,10.0998736425548,1.5,,89949,14821.2921476077,42.815069634181,Sub-Saharan Africa,High income,Seychelles
SYR,2013,,1.83950323741953,65.146,1.59757846490112,56.7277291919289,1.52,,34.2342881420356,3.1,,21666917,985.892669221634,73.0620491886137,Middle East & North Africa,Low income,Syrian Arab Republic
TCA,2013,1069000.0,5.98097136643711,77.1,,,,,,0.4,,33653,25653.819867471,91.3168927865286,Latin America & Caribbean,High income,Turks and Caicos Islands
TCD,2013,97000.0,0.0533286826624467,51.051,0.107288841149774,33.3154384690936,,,42.9204186815835,72.6,,13691079,1304.88742971475,22.2975929852391,Sub-Saharan Africa,Low income,Chad
TGO,2013,327000.0,0.377480424390468,58.356,0.0949153119330303,58.5138554393817,0.62,11.6004988698141,28.5413734458887,76.2,,6798848,885.698522723929,38.8516767884103,Sub-Saharan Africa,Low income,Togo
THA,2013,26547000.0,4.40380756280922,75.96,7.43359084502317,134.367308785551,2.17,14.7966720803756,27.2432017118297,23.2,0.44163,69845114,6018.08244729255,45.8321343847773,East Asia & Pacific,Upper middle income,Thailand
TJK,2013,208000.0,0.425539774773414,69.579,0.0705877427548984,91.7287717099905,4.7,24.8925728438704,29.4725447279223,55.1,0.11851,8216724,1028.19704279396,26.4883155822754,Europe & Central Asia,Lower middle income,Tajikistan
TKM,2013,,12.4361327229288,68.968,0.0303063925778971,103.130970254107,3.47,,30.4596492768379,0.1,,5939341,6599.64529055481,46.9788451198152,Europe & Central Asia,Upper middle income,Turkmenistan
TLS,2013,79000.0,0.371540554186797,64.719,0.0604127919771812,56.0975925502397,,33.006022996598,12.0146159867023,22.6,,1158695,1204.56841532931,29.5836906253246,East Asia & Pacific,Lower middle income,Timor-Leste
TON,2013,59700.0007629395,1.07926667173021,71.65,1.58762771064084,53.6991725657932,,51.2095199369796,4.60469613327902,1.6,,107078,4219.24670113014,23.4170795020344,East Asia & Pacific,Upper middle income,Tonga
TTO,2013,467000.0,34.5200319229103,72.785,15.0424768149008,137.604422317441,2.58,4.47032219364985,13.587621393557,0.4,0.0541,1340557,21304.9777496628,53.9255789963372,Latin America & Caribbean,High income,Trinidad and Tobago
TUN,2013,7352000.0,2.51190424527248,74.674,4.66714973152741,114.100647129197,1.81,13.0276995183532,17.3550040560394,13.2,0.637,11141361,4369.79345826358,67.4999542236328,Middle East & North Africa,Lower middle income,Tunisia
TUR,2013,39861000.0,4.28530084308416,76.171,11.640102340966,91.1758435342703,2.64,16.2757415009127,27.0510366227182,13.8,0.81206,76147624,12635.5570016068,78.5218368384696,Europe & Central Asia,Upper middle income,Türkiye
TUV,2013,1299.99995231628,1.01682225714022,65.171,4.09053722388874,30.9062812471593,,43.4425401767053,5.8767775052475,0.7,,11001,3510.21640142483,57.6314336806359,East Asia & Pacific,Upper middle income,Tuvalu
TZA,2013,1096000.0,0.220730007616033,62.788,0.11556786021862,56.2075025692215,1.01,22.9203755625072,23.0790165463582,84.5,0.51456,48824128,963.05712890625,30.0725108782502,Sub-Saharan Africa,Lower middle income,Tanzania
UGA,2013,1206000.0,0.129674908955772,62.353,0.117440503367543,51.1323160552035,,19.4656050055347,34.5618313817538,93.1,,35337042,818.285427416713,22.7367659239271,Sub-Saharan Africa,Low income,Uganda
UKR,2013,26025000.0,5.97664184780697,71.474,8.85842948316205,138.441124320457,8.63,7.2577980640977,18.9744429369854,3.5,0.733,46126770,4129.89697265625,68.9326288082226,Europe & Central Asia,Lower middle income,Ukraine
URY,2013,3242000.0,2.22623587700135,76.953,22.0329969745948,157.471339957678,2.54,13.4934446390544,11.7609452295288,51.9,0.29118,3345337,18335.2594772322,94.8844735142936,Latin America & Caribbean,High income,Uruguay
USA,2013,179309906.25,16.3158788541005,78.7414634146342,29.9996164764959,97.0595305732914,2.86,9.21286537167917,8.42665114273588,8.9,2.69591,316726282,53297.3862901595,80.660889281215,North America,High income,United States
UZB,2013,1969000.0,3.41744243334039,70.692,1.03047816642845,72.3319640163618,4.51,,30.9261607471004,1.2,0.155,29724065,2781.38869470315,51.1276969909668,Europe & Central Asia,Lower middle income,Uzbekistan
VCT,2013,200000.0,1.91199231613611,70.091,13.505340546539,115.945808480141,2.43,,9.53644552647218,5.4,,108135,7072.46737188939,46.4319347036311,Latin America & Caribbean,Upper middle income,St. Vincent and the Grenadines
VEN,2013,1085000.0,6.06646131348109,73.076,7.4666228138768,103.28923003251,,1.0179739460232,20.649755238571,15.4,0.31853,29912198,8642.37380007027,88.8786817039721,Latin America & Caribbean,,"Venezuela, RB"
VGB,2013,366000.0,6.05781938325991,76.472,19.4997318865722,168.457243793963,,,,1.0,,31703,,48.1639803746541,Latin America & Caribbean,High income,British Virgin Islands
VIR,2013,2702000.0,,78.7170731707317,8.82150508448288,,,,5.84742155061855,2.9,,108041,34597.9766940328,94.8105958193224,Latin America & Caribbean,High income,Virgin Islands (U.S.)
VNM,2013,7572000.0,1.60911159266528,73.821,5.68885880294,136.614018439735,2.3,5.07905816747581,29.6144963734547,37.4,0.29932,90573104,2359.51736472828,31.5334201724543,East Asia & Pacific,Lower middle income,Vietnam
VUT,2013,357000.0,0.420092280222168,69.986,0.121816081294551,50.0011788653029,,80.3194091273578,8.48393578220451,40.9,,254482,3392.56675091682,24.8407362750263,East Asia & Pacific,Lower middle income,Vanuatu
WSM,2013,125000.0,1.03806413395052,71.229,0.624407367805193,50.3797889725019,,59.6155085589111,4.5800921130882,42.6,,198268,4023.5254013825,19.3865949620667,East Asia & Pacific,Lower middle income,Samoa
XKX,2013,,,76.336,,,,,,,,1818119,3704.55812411167,38.6251749487938,Europe & Central Asia,Upper middle income,Kosovo
YEM,2013,1323000.0,0.996884970403485,67.961,0.876063250129158,57.4650413919417,0.55,11.4661813422446,51.8704205474172,0.8,,29312952,1378.75002954928,31.4427187944215,Middle East & North Africa,Low income,"Yemen, Rep."
ZAF,2013,14318000.0,8.67396282312054,62.388,2.95399728205402,140.576037974212,,9.21120241102702,28.4064236630432,7.8,0.6633,54678791,7331.65467384919,63.0524024097034,Sub-Saharan Africa,Upper middle income,South Africa
ZMB,2013,915000.0,0.2611125299524,59.445,0.0873238692104427,67.5095981900639,,,22.0816121744833,85.3,,15398997,1820.71854827391,41.1682266235825,Sub-Saharan Africa,Lower middle income,Zambia
ZWE,2013,1833000.0,0.775563675088375,56.842,0.741525786567077,97.2838146490947,,4.3946191337798,17.2558192677332,79.3,,14013808,1362.99498323368,32.9019343169941,Sub-Saharan Africa,Lower middle income,Zimbabwe
ABW,2014,1739000.0,8.408362637892,75.261,18.573515327987,135.141671422905,,70.7107411669125,,6.9,,106807,26129.8390617693,63.4392531303795,Latin America & Caribbean,High income,Aruba
AFG,2014,,0.299444990875517,62.26,0.0045742134571347,56.1322103822265,0.46,6.09459211041441,35.9811583111996,19.1,,32792523,625.054941813938,24.1910166387726,South Asia,Low income,Afghanistan
AGO,2014,595000.0,1.29132831504477,60.396,0.323076272251349,51.7384393645114,,2.62443332071088,19.3563913804903,47.5,,27160769,5649.68762467535,62.723115793241,Sub-Saharan Africa,Lower middle income,Angola
ALB,2014,3673000.0,1.97876331208568,78.029,7.16191378800303,115.700565028176,2.86,49.5414964279064,16.6949201821752,38.6,,2773767,4793.59751131525,54.7325813178673,Europe & Central Asia,Upper middle income,Albania
AND,2014,7797000.0,5.83216995064565,84.485,39.0170470727043,89.8341402552314,,,8.8843864780387,19.4,,73737,44369.6596894579,88.544042920911,Europe & Central Asia,High income,Andorra
ARE,2014,,23.3020225078816,81.99,13.2545793464851,204.191832969644,1.29,,50.625296563254,0.1,0.67523,8059440,52725.2307981936,84.1438806787019,Middle East & North Africa,High income,United Arab Emirates
ARG,2014,7165000.0,4.74679745467325,76.268,15.1530476974157,142.325481008062,4.84,6.89787414276744,13.534008457628,9.8,0.59396,43024071,12233.1444119186,91.3975345472954,Latin America & Caribbean,Upper middle income,Argentina
